"","iso3","country","nutrient","units","scenario","year","intake_orig","intake","intake_diff","intake_diff_cap"
"851","FRA","France","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"852","FRA","France","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"853","FRA","France","Zinc","mg/p/d","Base",2030,0,0,0,0
"854","FRA","France","Zinc","mg/p/d","High",2030,0,0,0,0
"855","PYF","French Polynesia","Calcium","mg/p/d","Base",2030,0,0,0,0
"856","PYF","French Polynesia","Calcium","mg/p/d","High",2030,0,0,0,0
"857","PYF","French Polynesia","Iron","mg/p/d","Base",2030,0,0,0,0
"858","PYF","French Polynesia","Iron","mg/p/d","High",2030,0,0,0,0
"859","PYF","French Polynesia","Omega-3 fatty acids","g/p/d","Base",2030,0,0,0,0
"860","PYF","French Polynesia","Omega-3 fatty acids","g/p/d","High",2030,0,0,0,0
"861","PYF","French Polynesia","Protein","g/p/d","Base",2030,0,0,0,0
"862","PYF","French Polynesia","Protein","g/p/d","High",2030,0,0,0,0
"863","PYF","French Polynesia","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"864","PYF","French Polynesia","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"865","PYF","French Polynesia","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"866","PYF","French Polynesia","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"867","PYF","French Polynesia","Zinc","mg/p/d","Base",2030,0,0,0,0
"868","PYF","French Polynesia","Zinc","mg/p/d","High",2030,0,0,0,0
"869","GAB","Gabon","Calcium","mg/p/d","Base",2030,754.607104654,1010.83493913036,256.22783447636,217.803035844886
"870","GAB","Gabon","Calcium","mg/p/d","High",2030,758.57706258,1034.48673109094,275.90966851094,217.803035844886
"871","GAB","Gabon","Iron","mg/p/d","Base",2030,42.374993537,48.4483426064897,6.0733490694897,3.96167470982138
"872","GAB","Gabon","Iron","mg/p/d","High",2030,42.506016139,49.0455054563823,6.5394893173823,3.96167470982138
"873","GAB","Gabon","Omega-3 fatty acids","g/p/d","Base",2030,0.853112416,4.39814291507342,3.54503049907342,3.53128696217079
"874","GAB","Gabon","Omega-3 fatty acids","g/p/d","High",2030,0.89341306,4.71101334641581,3.81760028641581,3.53128696217079
"875","GAB","Gabon","Protein","g/p/d","Base",2030,177.704855698,178.069767583436,0.364911885436015,0.364911885436015
"876","GAB","Gabon","Protein","g/p/d","High",2030,180.216660977,180.565112972036,0.348451995035987,0.348451995035987
"877","GAB","Gabon","Vitamin A","mg/p/d retinol","Base",2030,2512.716188001,2613.15944762883,100.44325962783,90.8913862073486
"878","GAB","Gabon","Vitamin A","mg/p/d retinol","High",2030,2516.981392105,2625.11647630714,108.13508420214,90.8913862073486
"879","GAB","Gabon","Vitamin B12","ug/p/d","Base",2030,28.348228882,37.3112646386265,8.9630357566265,8.92886461569528
"880","GAB","Gabon","Vitamin B12","ug/p/d","High",2030,28.552517356,38.203124347146,9.650606991146,8.92886461569528
"881","GAB","Gabon","Zinc","mg/p/d","Base",2030,19.371322259,23.0222654213712,3.6509431623712,3.60004538744873
"882","GAB","Gabon","Zinc","mg/p/d","High",2030,19.459986469,23.3909223153908,3.9309358463908,3.60004538744873
"883","GMB","Gambia","Calcium","mg/p/d","Base",2030,749.148126047,749.148126047,0,0
"884","GMB","Gambia","Calcium","mg/p/d","High",2030,750.728041464,750.728041464,0,0
"885","GMB","Gambia","Iron","mg/p/d","Base",2030,80.679980742,80.679980742,0,0
"886","GMB","Gambia","Iron","mg/p/d","High",2030,80.76986998,80.76986998,0,0
"887","GMB","Gambia","Omega-3 fatty acids","g/p/d","Base",2030,0.285147987,0.285147987,0,0
"888","GMB","Gambia","Omega-3 fatty acids","g/p/d","High",2030,0.29777639,0.29777639,0,0
"889","GMB","Gambia","Protein","g/p/d","Base",2030,151.4671323,151.4671323,0,0
"890","GMB","Gambia","Protein","g/p/d","High",2030,152.554352101,152.554352101,0,0
"891","GMB","Gambia","Vitamin A","mg/p/d retinol","Base",2030,316.462668832,316.462668832,0,0
"892","GMB","Gambia","Vitamin A","mg/p/d retinol","High",2030,317.646880207,317.646880207,0,0
"893","GMB","Gambia","Vitamin B12","ug/p/d","Base",2030,5.12700091,5.12700091,0,0
"894","GMB","Gambia","Vitamin B12","ug/p/d","High",2030,5.212325556,5.212325556,0,0
"895","GMB","Gambia","Zinc","mg/p/d","Base",2030,28.91734814,28.91734814,0,0
"896","GMB","Gambia","Zinc","mg/p/d","High",2030,28.967075318,28.967075318,0,0
"897","GEO","Georgia","Calcium","mg/p/d","Base",2030,1707.808696216,1707.808696216,0,0
"898","GEO","Georgia","Calcium","mg/p/d","High",2030,1701.156732776,1701.156732776,0,0
"899","GEO","Georgia","Iron","mg/p/d","Base",2030,51.698400738,51.698400738,0,0
"900","GEO","Georgia","Iron","mg/p/d","High",2030,51.639890074,51.639890074,0,0
"901","GEO","Georgia","Omega-3 fatty acids","g/p/d","Base",2030,1.319720535,1.319720535,0,0
"902","GEO","Georgia","Omega-3 fatty acids","g/p/d","High",2030,1.325540518,1.325540518,0,0
"903","GEO","Georgia","Protein","g/p/d","Base",2030,193.11301162,193.11301162,0,0
"904","GEO","Georgia","Protein","g/p/d","High",2030,192.896869796,192.896869796,0,0
"905","GEO","Georgia","Vitamin A","mg/p/d retinol","Base",2030,1525.211794837,1525.211794837,0,0
"906","GEO","Georgia","Vitamin A","mg/p/d retinol","High",2030,1518.303981736,1518.303981736,0,0
"907","GEO","Georgia","Vitamin B12","ug/p/d","Base",2030,14.072195788,14.072195788,0,0
"908","GEO","Georgia","Vitamin B12","ug/p/d","High",2030,14.045465725,14.045465725,0,0
"909","GEO","Georgia","Zinc","mg/p/d","Base",2030,20.457710483,20.457710483,0,0
"910","GEO","Georgia","Zinc","mg/p/d","High",2030,20.391779235,20.391779235,0,0
"911","DEU","Germany","Calcium","mg/p/d","Base",2030,0,0,0,0
"912","DEU","Germany","Calcium","mg/p/d","High",2030,0,0,0,0
"913","DEU","Germany","Iron","mg/p/d","Base",2030,0,0,0,0
"914","DEU","Germany","Iron","mg/p/d","High",2030,0,0,0,0
"915","DEU","Germany","Omega-3 fatty acids","g/p/d","Base",2030,0,0,0,0
"916","DEU","Germany","Omega-3 fatty acids","g/p/d","High",2030,0,0,0,0
"917","DEU","Germany","Protein","g/p/d","Base",2030,0,0,0,0
"918","DEU","Germany","Protein","g/p/d","High",2030,0,0,0,0
"919","DEU","Germany","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"920","DEU","Germany","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"921","DEU","Germany","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"922","DEU","Germany","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"923","DEU","Germany","Zinc","mg/p/d","Base",2030,0,0,0,0
"924","DEU","Germany","Zinc","mg/p/d","High",2030,0,0,0,0
"925","GHA","Ghana","Calcium","mg/p/d","Base",2030,836.666439841,836.666439841,0,0
"926","GHA","Ghana","Calcium","mg/p/d","High",2030,840.098356403,840.098356403,0,0
"927","GHA","Ghana","Iron","mg/p/d","Base",2030,54.245538427,54.245538427,0,0
"928","GHA","Ghana","Iron","mg/p/d","High",2030,54.365705798,54.365705798,0,0
"929","GHA","Ghana","Omega-3 fatty acids","g/p/d","Base",2030,0.552016054,0.552016054,0,0
"930","GHA","Ghana","Omega-3 fatty acids","g/p/d","High",2030,0.586951887,0.586951887,0,0
"931","GHA","Ghana","Protein","g/p/d","Base",2030,146.576709425,146.576709425,0,0
"932","GHA","Ghana","Protein","g/p/d","High",2030,148.6690857,148.6690857,0,0
"933","GHA","Ghana","Vitamin A","mg/p/d retinol","Base",2030,1537.536241116,1537.536241116,0,0
"934","GHA","Ghana","Vitamin A","mg/p/d retinol","High",2030,1539.960544763,1539.960544763,0,0
"935","GHA","Ghana","Vitamin B12","ug/p/d","Base",2030,8.252944168,8.252944168,0,0
"936","GHA","Ghana","Vitamin B12","ug/p/d","High",2030,8.447679811,8.447679811,0,0
"937","GHA","Ghana","Zinc","mg/p/d","Base",2030,23.919924117,23.919924117,0,0
"938","GHA","Ghana","Zinc","mg/p/d","High",2030,23.998530133,23.998530133,0,0
"939","GRC","Greece","Calcium","mg/p/d","Base",2030,0,0,0,0
"940","GRC","Greece","Calcium","mg/p/d","High",2030,0,0,0,0
"941","GRC","Greece","Iron","mg/p/d","Base",2030,0,0,0,0
"942","GRC","Greece","Iron","mg/p/d","High",2030,0,0,0,0
"943","GRC","Greece","Omega-3 fatty acids","g/p/d","Base",2030,0,0,0,0
"944","GRC","Greece","Omega-3 fatty acids","g/p/d","High",2030,0,0,0,0
"945","GRC","Greece","Protein","g/p/d","Base",2030,0,0,0,0
"946","GRC","Greece","Protein","g/p/d","High",2030,0,0,0,0
"947","GRC","Greece","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"948","GRC","Greece","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"949","GRC","Greece","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"950","GRC","Greece","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"951","GRC","Greece","Zinc","mg/p/d","Base",2030,0,0,0,0
"952","GRC","Greece","Zinc","mg/p/d","High",2030,0,0,0,0
"953","GRD","Grenada","Calcium","mg/p/d","Base",2030,1048.763342059,1038.17523681816,-10.5881052408399,0
"954","GRD","Grenada","Calcium","mg/p/d","High",2030,1049.466915199,1037.60346309327,-11.8634521057299,0
"955","GRD","Grenada","Iron","mg/p/d","Base",2030,35.060747519,34.4505898472623,-0.610157671737703,-0.000351382043822212
"956","GRD","Grenada","Iron","mg/p/d","High",2030,35.12720042,34.4635298588575,-0.663670561142503,-0.000351382043822212
"957","GRD","Grenada","Omega-3 fatty acids","g/p/d","Base",2030,2.071633182,2.05773030449892,-0.0139028775010797,0
"958","GRD","Grenada","Omega-3 fatty acids","g/p/d","High",2030,2.096201618,2.07141057516459,-0.0247910428354099,0
"959","GRD","Grenada","Protein","g/p/d","Base",2030,161.948173012,146.803994836253,-15.144178175747,-6.27902305249535
"960","GRD","Grenada","Protein","g/p/d","High",2030,163.987176017,147.645266039519,-16.341909977481,-6.27902305249535
"961","GRD","Grenada","Vitamin A","mg/p/d retinol","Base",2030,1205.048762845,1198.5644938696,-6.48426897540003,-2.56785617420951
"962","GRD","Grenada","Vitamin A","mg/p/d retinol","High",2030,1202.29010759,1195.04161102978,-7.24849656022002,-2.56785617420951
"963","GRD","Grenada","Vitamin B12","ug/p/d","Base",2030,8.457631253,8.07590584669668,-0.381725406303321,0
"964","GRD","Grenada","Vitamin B12","ug/p/d","High",2030,8.61591742,8.15921026346673,-0.456707156533271,0
"965","GRD","Grenada","Zinc","mg/p/d","Base",2030,17.469030188,17.2511452137154,-0.217884974284601,0
"966","GRD","Grenada","Zinc","mg/p/d","High",2030,17.508286539,17.2562442232393,-0.252042315760701,0
"967","GTM","Guatemala","Calcium","mg/p/d","Base",2030,748.415015455,748.415015455,0,0
"968","GTM","Guatemala","Calcium","mg/p/d","High",2030,747.666134523,747.666134523,0,0
"969","GTM","Guatemala","Iron","mg/p/d","Base",2030,35.108936625,35.108936625,0,0
"970","GTM","Guatemala","Iron","mg/p/d","High",2030,35.084647563,35.084647563,0,0
"971","GTM","Guatemala","Omega-3 fatty acids","g/p/d","Base",2030,1.696799935,1.696799935,0,0
"972","GTM","Guatemala","Omega-3 fatty acids","g/p/d","High",2030,1.696390731,1.696390731,0,0
"973","GTM","Guatemala","Protein","g/p/d","Base",2030,120.736182963,120.736182963,0,0
"974","GTM","Guatemala","Protein","g/p/d","High",2030,120.665164878,120.665164878,0,0
"975","GTM","Guatemala","Vitamin A","mg/p/d retinol","Base",2030,844.29962024,844.29962024,0,0
"976","GTM","Guatemala","Vitamin A","mg/p/d retinol","High",2030,842.18707627,842.18707627,0,0
"977","GTM","Guatemala","Vitamin B12","ug/p/d","Base",2030,6.913646209,6.913646209,0,0
"978","GTM","Guatemala","Vitamin B12","ug/p/d","High",2030,6.901699422,6.901699422,0,0
"979","GTM","Guatemala","Zinc","mg/p/d","Base",2030,18.549038621,18.549038621,0,0
"980","GTM","Guatemala","Zinc","mg/p/d","High",2030,18.525529621,18.525529621,0,0
"981","GIN","Guinea","Calcium","mg/p/d","Base",2030,655.621315808,655.621315808,0,0
"982","GIN","Guinea","Calcium","mg/p/d","High",2030,656.569492775,656.569492775,0,0
"983","GIN","Guinea","Iron","mg/p/d","Base",2030,31.888956902,31.888956902,0,0
"984","GIN","Guinea","Iron","mg/p/d","High",2030,31.92758034,31.92758034,0,0
"985","GIN","Guinea","Omega-3 fatty acids","g/p/d","Base",2030,0.247789468,0.247789468,0,0
"986","GIN","Guinea","Omega-3 fatty acids","g/p/d","High",2030,0.254360601,0.254360601,0,0
"987","GIN","Guinea","Protein","g/p/d","Base",2030,122.270983697,122.270983697,0,0
"988","GIN","Guinea","Protein","g/p/d","High",2030,122.734756256,122.734756256,0,0
"989","GIN","Guinea","Vitamin A","mg/p/d retinol","Base",2030,1165.646520253,1165.646520253,0,0
"990","GIN","Guinea","Vitamin A","mg/p/d retinol","High",2030,1167.101603238,1167.101603238,0,0
"991","GIN","Guinea","Vitamin B12","ug/p/d","Base",2030,8.354839436,8.354839436,0,0
"992","GIN","Guinea","Vitamin B12","ug/p/d","High",2030,8.396643832,8.396643832,0,0
"993","GIN","Guinea","Zinc","mg/p/d","Base",2030,23.085034284,23.085034284,0,0
"994","GIN","Guinea","Zinc","mg/p/d","High",2030,23.113629663,23.113629663,0,0
"995","GNB","Guinea-Bissau","Calcium","mg/p/d","Base",2030,474.06706785,474.06706785,0,0
"996","GNB","Guinea-Bissau","Calcium","mg/p/d","High",2030,474.411272842,474.411272842,0,0
"997","GNB","Guinea-Bissau","Iron","mg/p/d","Base",2030,55.02837352,55.02837352,0,0
"998","GNB","Guinea-Bissau","Iron","mg/p/d","High",2030,55.061820901,55.061820901,0,0
"999","GNB","Guinea-Bissau","Omega-3 fatty acids","g/p/d","Base",2030,0.609448084,0.609448084,0,0
"1000","GNB","Guinea-Bissau","Omega-3 fatty acids","g/p/d","High",2030,0.609484963,0.609484963,0,0
"1001","GNB","Guinea-Bissau","Protein","g/p/d","Base",2030,117.082562024,117.082562024,0,0
"1002","GNB","Guinea-Bissau","Protein","g/p/d","High",2030,117.256044354,117.256044354,0,0
"1003","GNB","Guinea-Bissau","Vitamin A","mg/p/d retinol","Base",2030,424.545981598,424.545981598,0,0
"1004","GNB","Guinea-Bissau","Vitamin A","mg/p/d retinol","High",2030,425.051141197,425.051141197,0,0
"1005","GNB","Guinea-Bissau","Vitamin B12","ug/p/d","Base",2030,4.654116701,4.654116701,0,0
"1006","GNB","Guinea-Bissau","Vitamin B12","ug/p/d","High",2030,4.664525935,4.664525935,0,0
"1007","GNB","Guinea-Bissau","Zinc","mg/p/d","Base",2030,24.838602281,24.838602281,0,0
"1008","GNB","Guinea-Bissau","Zinc","mg/p/d","High",2030,24.85911706,24.85911706,0,0
"1009","GUY","Guyana","Calcium","mg/p/d","Base",2030,1798.217993285,1798.217993285,0,0
"1010","GUY","Guyana","Calcium","mg/p/d","High",2030,1800.129171851,1800.129171851,0,0
"1011","GUY","Guyana","Iron","mg/p/d","Base",2030,46.092080001,46.092080001,0,0
"1012","GUY","Guyana","Iron","mg/p/d","High",2030,46.122556458,46.122556458,0,0
"1013","GUY","Guyana","Omega-3 fatty acids","g/p/d","Base",2030,1.034822707,1.034822707,0,0
"1014","GUY","Guyana","Omega-3 fatty acids","g/p/d","High",2030,1.069062522,1.069062522,0,0
"1015","GUY","Guyana","Protein","g/p/d","Base",2030,201.029162785,201.029162785,0,0
"1016","GUY","Guyana","Protein","g/p/d","High",2030,202.7406352,202.7406352,0,0
"1017","GUY","Guyana","Vitamin A","mg/p/d retinol","Base",2030,2373.299998391,2373.299998391,0,0
"1018","GUY","Guyana","Vitamin A","mg/p/d retinol","High",2030,2372.064534111,2372.064534111,0,0
"1019","GUY","Guyana","Vitamin B12","ug/p/d","Base",2030,9.181874367,9.181874367,0,0
"1020","GUY","Guyana","Vitamin B12","ug/p/d","High",2030,9.269799359,9.269799359,0,0
"1021","GUY","Guyana","Zinc","mg/p/d","Base",2030,24.751351141,24.751351141,0,0
"1022","GUY","Guyana","Zinc","mg/p/d","High",2030,24.800331421,24.800331421,0,0
"1023","HTI","Haiti","Calcium","mg/p/d","Base",2030,591.043374037,620.858566332101,29.8151922951009,29.8151922951009
"1024","HTI","Haiti","Calcium","mg/p/d","High",2030,591.131686393,621.320525860442,30.188839467442,30.188839467442
"1025","HTI","Haiti","Iron","mg/p/d","Base",2030,29.70415652,30.4012356108912,0.697079090891197,0.697079090891197
"1026","HTI","Haiti","Iron","mg/p/d","High",2030,29.704330321,30.4086348440362,0.7043045230362,0.7043045230362
"1027","HTI","Haiti","Omega-3 fatty acids","g/p/d","Base",2030,1.8972682,2.311571170976,0.414302970976,0.414302970976
"1028","HTI","Haiti","Omega-3 fatty acids","g/p/d","High",2030,1.900701361,2.32093023677936,0.42022887577936,0.42022887577936
"1029","HTI","Haiti","Protein","g/p/d","Base",2030,103.7316201,103.324891580123,-0.406728519877007,-0.406728519877007
"1030","HTI","Haiti","Protein","g/p/d","High",2030,103.96627108,103.420690993897,-0.545580086103001,-0.545580086103001
"1031","HTI","Haiti","Vitamin A","mg/p/d retinol","Base",2030,1715.36506998,1726.52586283228,11.1607928522799,11.1607928522799
"1032","HTI","Haiti","Vitamin A","mg/p/d retinol","High",2030,1714.808684228,1726.01966221837,11.2109779903701,11.2109779903701
"1033","HTI","Haiti","Vitamin B12","ug/p/d","Base",2030,3.929853506,4.99863834919769,1.06878484319769,1.06878484319769
"1034","HTI","Haiti","Vitamin B12","ug/p/d","High",2030,3.944839611,5.02654500771817,1.08170539671817,1.08170539671817
"1035","HTI","Haiti","Zinc","mg/p/d","Base",2030,14.740698589,15.1646095466754,0.4239109576754,0.4239109576754
"1036","HTI","Haiti","Zinc","mg/p/d","High",2030,14.737312559,15.1654177756764,0.4281052166764,0.4281052166764
"1037","HND","Honduras","Calcium","mg/p/d","Base",2030,772.356334399,772.356334399,0,0
"1038","HND","Honduras","Calcium","mg/p/d","High",2030,771.423359082,771.423359082,0,0
"1039","HND","Honduras","Iron","mg/p/d","Base",2030,29.052382604,29.052382604,0,0
"1040","HND","Honduras","Iron","mg/p/d","High",2030,29.033683142,29.033683142,0,0
"1041","HND","Honduras","Omega-3 fatty acids","g/p/d","Base",2030,0.380104573,0.380104573,0,0
"1042","HND","Honduras","Omega-3 fatty acids","g/p/d","High",2030,0.382577972,0.382577972,0,0
"1043","HND","Honduras","Protein","g/p/d","Base",2030,114.146463886,114.146463886,0,0
"1044","HND","Honduras","Protein","g/p/d","High",2030,114.108591865,114.108591865,0,0
"1045","HND","Honduras","Vitamin A","mg/p/d retinol","Base",2030,894.132369038,894.132369038,0,0
"1046","HND","Honduras","Vitamin A","mg/p/d retinol","High",2030,892.064587432,892.064587432,0,0
"1047","HND","Honduras","Vitamin B12","ug/p/d","Base",2030,6.649525266,6.649525266,0,0
"1048","HND","Honduras","Vitamin B12","ug/p/d","High",2030,6.646346316,6.646346316,0,0
"1049","HND","Honduras","Zinc","mg/p/d","Base",2030,16.742255949,16.742255949,0,0
"1050","HND","Honduras","Zinc","mg/p/d","High",2030,16.724674208,16.724674208,0,0
"1051","HKG","Hong Kong SAR China","Calcium","mg/p/d","Base",2030,1767.688020217,1749.1034358767,-18.5845843403001,0
"1052","HKG","Hong Kong SAR China","Calcium","mg/p/d","High",2030,1774.005360902,1752.37743662147,-21.6279242805299,0
"1053","HKG","Hong Kong SAR China","Iron","mg/p/d","Base",2030,48.32026106,47.3066363309584,-1.0136247290416,-0.000351382043822212
"1054","HKG","Hong Kong SAR China","Iron","mg/p/d","High",2030,48.479436325,47.3747672654281,-1.1046690595719,-0.000351382043822212
"1055","HKG","Hong Kong SAR China","Omega-3 fatty acids","g/p/d","Base",2030,2.888360408,3.42493260486281,0.53657219686281,0.53657219686281
"1056","HKG","Hong Kong SAR China","Omega-3 fatty acids","g/p/d","High",2030,2.953369745,3.48509478107615,0.53172503607615,0.53172503607615
"1057","HKG","Hong Kong SAR China","Protein","g/p/d","Base",2030,286.44993457,263.744074608802,-22.705859961198,-6.27902305249535
"1058","HKG","Hong Kong SAR China","Protein","g/p/d","High",2030,289.227042213,264.946646815882,-24.280395397118,-6.27902305249535
"1059","HKG","Hong Kong SAR China","Vitamin A","mg/p/d retinol","Base",2030,9521.446189993,9476.54142110508,-44.90476888792,-2.56785617420951
"1060","HKG","Hong Kong SAR China","Vitamin A","mg/p/d retinol","High",2030,9516.134981998,9467.26357301626,-48.8714089817404,-2.56785617420951
"1061","HKG","Hong Kong SAR China","Vitamin B12","ug/p/d","Base",2030,103.296858,102.421652038711,-0.875205961288998,0
"1062","HKG","Hong Kong SAR China","Vitamin B12","ug/p/d","High",2030,103.89593938,102.780707736258,-1.11523164374201,0
"1063","HKG","Hong Kong SAR China","Zinc","mg/p/d","Base",2030,34.278665541,35.0691776891957,0.790512148195695,0.790512148195695
"1064","HKG","Hong Kong SAR China","Zinc","mg/p/d","High",2030,34.353304681,35.1252132668505,0.771908585850504,0.771908585850504
"1065","HUN","Hungary","Calcium","mg/p/d","Base",2030,0,0,0,0
"1066","HUN","Hungary","Calcium","mg/p/d","High",2030,0,0,0,0
"1067","HUN","Hungary","Iron","mg/p/d","Base",2030,0,0,0,0
"1068","HUN","Hungary","Iron","mg/p/d","High",2030,0,0,0,0
"1069","HUN","Hungary","Omega-3 fatty acids","g/p/d","Base",2030,0,0,0,0
"1070","HUN","Hungary","Omega-3 fatty acids","g/p/d","High",2030,0,0,0,0
"1071","HUN","Hungary","Protein","g/p/d","Base",2030,0,0,0,0
"1072","HUN","Hungary","Protein","g/p/d","High",2030,0,0,0,0
"1073","HUN","Hungary","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"1074","HUN","Hungary","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"1075","HUN","Hungary","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"1076","HUN","Hungary","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"1077","HUN","Hungary","Zinc","mg/p/d","Base",2030,0,0,0,0
